subject_id	object_id	subject_id_prefix	object_id_prefix	subject_name	object_name	predicate	Primary_Knowledge_Source	Knowledge_Source	publications	subject_category	object_category
P45984	P40763	UNIPROT	UNIPROT	MAPK9	STAT3	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	18691976	protein	protein
P51617	P40763	UNIPROT	UNIPROT	IRAK1	STAT3	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	15465816	protein	protein
P37231	P25025	UNIPROT	UNIPROT	PPARG	CXCR2	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	18292390	protein	protein
O00141	Q92597	UNIPROT	UNIPROT	SGK1	NDRG1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	18787837	protein	protein
O00444	Q96RT7	UNIPROT	UNIPROT	PLK4	TUBGCP6	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	22302995	protein	protein
CHEBI:94063	Q9UBN7	ChEBI	UNIPROT	N-hydroxy-3-[4-[[2-hydroxyethyl-[2-(1H-indol-3-yl)ethyl]amino]methyl]phenyl]-2-propenamide	HDAC6	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	20139990	chemical	protein
CHEBI:94187	Q9UBN7	ChEBI	UNIPROT	N-[4-[(hydroxyamino)-oxomethyl]phenyl]carbamic acid [6-(diethylaminomethyl)-2-naphthalenyl]methyl ester	HDAC6	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	17868033	chemical	protein
CID:24756910	Q9UBN7	PUBCHEM	UNIPROT	CUDC-101	HDAC6	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	20143778	chemical	protein
P68400	Q15185	UNIPROT	UNIPROT	CSNK2A1	PTGES3	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	15040786	protein	protein
Q15835	Q15835	UNIPROT	UNIPROT	GRK1	GRK1	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	1527025	protein	protein
P17252	Q16760	UNIPROT	UNIPROT	PRKCA	DGKD	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	15228384	protein	protein
P41968	P08754	UNIPROT	UNIPROT	MC3R	GNAI3	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	31160049	protein	protein
P27361	Q9UBN7	UNIPROT	UNIPROT	MAPK3	HDAC6	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	24089523	protein	protein
Q15077	P09471	UNIPROT	UNIPROT	P2RY6	GNAO1	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	31160049	protein	protein
Q9P2Y5	Q8NEB9	UNIPROT	UNIPROT	UVRAG	PIK3C3	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	18843052	protein	protein
Q99835	P19087	UNIPROT	UNIPROT	SMO	GNAT2	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	23074268	protein	protein
P46531	P16871	UNIPROT	UNIPROT	NOTCH1	IL7R	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	22577461	protein	protein
P12931	Q9UGK3	UNIPROT	UNIPROT	SRC	STAP2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	12540842	protein	protein
P17252	P08670	UNIPROT	UNIPROT	PRKCA	VIM	down-regulates quantity by destabilization	SIGNOR	Multiomics-BigGIM-DrugResponse	2500966	protein	protein
CHEBI:44616	Q92731	ChEBI	UNIPROT	afimoxifene	ESR2	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	9048584	chemical	protein
P09603	Q99062	UNIPROT	UNIPROT	CSF1	CSF3R	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	16492764	protein	protein
P29317	P29353	UNIPROT	UNIPROT	EPHA2	SHC1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	12400011	protein	protein
Q08431	P40763	UNIPROT	UNIPROT	MFGE8	STAT3	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	21901532	protein	protein
Q12778	P40763	UNIPROT	UNIPROT	FOXO1	STAT3	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	25510553	protein	protein
O14901	P02100	UNIPROT	UNIPROT	KLF11	HBE1	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	10207080	protein	protein
P18031	P06213	UNIPROT	UNIPROT	PTPN1	INSR	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	11579209	protein	protein
P27361	P24928	UNIPROT	UNIPROT	MAPK3	POLR2A	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	14662762	protein	protein
Q15319	Q9UBR4	UNIPROT	UNIPROT	POU4F3	LHX3	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	17331196	protein	protein
Q9BZM5	P26718	UNIPROT	UNIPROT	ULBP2	KLRK1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	10894171	protein	protein
O15530	Q9UBS0	UNIPROT	UNIPROT	PDPK1	RPS6KB2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	11733037	protein	protein
Q9UQM7	Q00975	UNIPROT	UNIPROT	CAMK2A	CACNA1B	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	16982421	protein	protein
Q9P2S2	Q8NFZ4	UNIPROT	UNIPROT	NRXN2	NLGN2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	22626544	protein	protein
P18075	Q04771	UNIPROT	UNIPROT	BMP7	ACVR1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	11282024	protein	protein
P28482	Q05682	UNIPROT	UNIPROT	MAPK1	CALD1	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	10514499	protein	protein
Q92843	Q07812	UNIPROT	UNIPROT	BCL2L2	BAX	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	17452531	protein	protein
CHEBI:8871	P28221	ChEBI	UNIPROT	risperidone	HTR1D	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	8935801	chemical	protein
P19784	Q9Y5B0	UNIPROT	UNIPROT	CSNK2A2	CTDP1	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	12591939	protein	protein
Q9UN37	Q9Y3E7	UNIPROT	UNIPROT	VPS4A	CHMP3	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	30989108	protein	protein
O14965	Q9Y448	UNIPROT	UNIPROT	AURKA	KNSTRN	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	22535524	protein	protein
O14757	Q16143	UNIPROT	UNIPROT	CHEK1	SNCB	unknown	SIGNOR	Multiomics-BigGIM-DrugResponse	21699177	protein	protein
Q12778	P08833	UNIPROT	UNIPROT	FOXO1	IGFBP1	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	10358076	protein	protein
P31749	Q9Y2I7	UNIPROT	UNIPROT	AKT1	PIKFYVE	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	15546921	protein	protein
P14061	CHEBI:16469	UNIPROT	ChEBI	HSD17B1	17beta-estradiol	up-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	8994190	protein	smallmolecule
Q8IY17	CID:5311264	UNIPROT	PUBCHEM	PNPLA6	Lysophosphatidylcholine	down-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	25033069	protein	smallmolecule
Q9Y4K3	Q9NYJ8	UNIPROT	UNIPROT	TRAF6	TAB2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	25290089	protein	protein
Q00535	P10636	UNIPROT	UNIPROT	CDK5	MAPT	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	21215781	protein	protein
Q92830	Q6NXT2	UNIPROT	UNIPROT	KAT2A	H3-5	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	34811519	protein	protein
CHEBI:85990	Q9UBN7	ChEBI	UNIPROT	panobinostat	HDAC6	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	17868033	chemical	protein
P63096	Q08828	UNIPROT	UNIPROT	GNAI1	ADCY1	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	19703466	protein	protein
CID:121427831	P25440	PUBCHEM	UNIPROT	2-[(9S)-7-(4-Chlorophenyl)-4,5,13-trimethyl-3-thia-1,8,11,12-tetrazatricyclo[8.3.0.02,6]trideca-2(6),4,7,10,12-pentaen-9-yl]-N-[8-[[2-[2-(2,6-dioxopiperidin-3-yl)-1,3-dioxoisoindol-4-yl]oxyacetyl]amino]octyl]acetamide	BRD2	down-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	29764999	chemical	protein
P68400	Q9UNN5	UNIPROT	UNIPROT	CSNK2A1	FAF1	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	12832043	protein	protein
P11309	Q9UNQ0	UNIPROT	UNIPROT	PIM1	ABCG2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	18056989	protein	protein
P15976	Q8IX07	UNIPROT	UNIPROT	GATA1	ZFPM1	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	21853041	protein	protein
Q9Y5H9	Q9Y5G7	UNIPROT	UNIPROT	PCDHA2	PCDHGA6	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	16697637	protein	protein
P78368	Q9Y5P4	UNIPROT	UNIPROT	CSNK1G2	CERT1	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	19005213	protein	protein
Q9UQM7	Q06210	UNIPROT	UNIPROT	CAMK2A	GFPT1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	17941647	protein	protein
Q8NFM4	CHEBI:17489	UNIPROT	ChEBI	ADCY4	3',5'-cyclic AMP	up-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	15385642	protein	smallmolecule
P24385	O43347	UNIPROT	UNIPROT	CCND1	MSI1	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	20443831	protein	protein
P23443	Q6R327	UNIPROT	UNIPROT	RPS6KB1	RICTOR	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	19995915	protein	protein
P15172	Q6STE5	UNIPROT	UNIPROT	MYOD1	SMARCD3	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	15870273	protein	protein
CHEBI:91362	Q9UQB9	ChEBI	UNIPROT	3-[4-[4-[2-[3-[(dimethylamino)methyl]phenyl]-1H-pyrrolo[2,3-b]pyridin-4-yl]-1-ethyl-3-pyrazolyl]phenyl]-1,1-dimethylurea	AURKC	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	19567821	chemical	protein
P12270	Q9Y6D9	UNIPROT	UNIPROT	TPR	MAD1L1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	18981471	protein	protein
Q06203	CHEBI:58359	UNIPROT	ChEBI	PPAT	L-glutamine zwitterion	down-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	8106516	protein	smallmolecule
P28482	O43521	UNIPROT	UNIPROT	MAPK1	BCL2L11	down-regulates quantity by destabilization	SIGNOR	Multiomics-BigGIM-DrugResponse	16282323	protein	protein
P08631	Q92556	UNIPROT	UNIPROT	HCK	ELMO1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	15952790	protein	protein
P67870	Q9Y5B0	UNIPROT	UNIPROT	CSNK2B	CTDP1	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	12591939	protein	protein
P49588	CHEBI:17732	UNIPROT	ChEBI	AARS1	Ala-tRNA(Ala)	up-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	32314272	protein	smallmolecule
P68104	CHEBI:17732	UNIPROT	ChEBI	EEF1A1	Ala-tRNA(Ala)	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	23699257	protein	smallmolecule
P02679	P02751	UNIPROT	UNIPROT	FGG	FN1	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	2243140	protein	protein
P67775	P28482	UNIPROT	UNIPROT	PPP2CA	MAPK1	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	16456541	protein	protein
P67870	Q9Y5B0	UNIPROT	UNIPROT	CSNK2B	CTDP1	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	12591939	protein	protein
P48039	P63096	UNIPROT	UNIPROT	MTNR1A	GNAI1	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	31160049	protein	protein
P12931	P04049	UNIPROT	UNIPROT	SRC	RAF1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	12551923	protein	protein
Q12923	Q9BUL8	UNIPROT	UNIPROT	PTPN13	PDCD10	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	17657516	protein	protein
P01375	Q9HC29	UNIPROT	UNIPROT	TNF	NOD2	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	18647246	protein	protein
P10070	Q13516	UNIPROT	UNIPROT	GLI2	OLIG2	up-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	NBK6142	protein	protein
P68400	Q9Y5B0	UNIPROT	UNIPROT	CSNK2A1	CTDP1	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	12591939	protein	protein
P68400	Q9Y5B0	UNIPROT	UNIPROT	CSNK2A1	CTDP1	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	12591939	protein	protein
P03952	P01042	UNIPROT	UNIPROT	KLKB1	KNG1	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	28966616	protein	protein
O15105	Q9HCE7	UNIPROT	UNIPROT	SMAD7	SMURF1	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	21791611	protein	protein
O43791	Q9HCU9	UNIPROT	UNIPROT	SPOP	BRMS1	down-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	22085717	protein	protein
Q9H1J7	Q9NPG1	UNIPROT	UNIPROT	WNT5B	FZD3	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	15578921	protein	protein
P28698	P17252	UNIPROT	UNIPROT	MZF1	PRKCA	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	26010542	protein	protein
P29120	P01189-PRO_0000024969	UNIPROT	UNIPROT	PCSK1	Corticotropin	up-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	24631756	protein	protein
P26651	P15172	UNIPROT	UNIPROT	ZFP36	MYOD1	down-regulates quantity by destabilization	SIGNOR	Multiomics-BigGIM-DrugResponse	25815583	protein	protein
Q9UK53	Q8IXJ6	UNIPROT	UNIPROT	ING1	SIRT2	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	14522900	protein	protein
P67775	O14757	UNIPROT	UNIPROT	PPP2CA	CHEK1	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	17015476	protein	protein
Q00526	Q8TDN4	UNIPROT	UNIPROT	CDK3	CABLES1	unknown	SIGNOR	Multiomics-BigGIM-DrugResponse	11733001	protein	protein
O43318	Q8WUI4	UNIPROT	UNIPROT	MAP3K7	HDAC7	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	16980613	protein	protein
P69905	P05181	UNIPROT	UNIPROT	HBA1	CYP2E1	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	19325051	protein	protein
Q5QGS0	P19022	UNIPROT	UNIPROT	NEXMIF	CDH2	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	27822498	protein	protein
Q9H9S0	Q9H9S0	UNIPROT	UNIPROT	NANOG	NANOG	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	16840789	protein	protein
Q01094	P80370	UNIPROT	UNIPROT	E2F1	DLK1	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	19874716	protein	protein
P68400	Q9UNN4	UNIPROT	UNIPROT	CSNK2A1	GTF2A1L	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	12107178	protein	protein
O60729	P04637	UNIPROT	UNIPROT	CDC14B	TP53	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	10644693	protein	protein
O00141	Q96PU5	UNIPROT	UNIPROT	SGK1	NEDD4L	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	15677482	protein	protein
P17612	Q96PU5	UNIPROT	UNIPROT	PRKACA	NEDD4L	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	15328345	protein	protein
Q15139	Q96QB1	UNIPROT	UNIPROT	PRKD1	DLC1	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	21087603	protein	protein
P42345	Q9UBS0	UNIPROT	UNIPROT	MTOR	RPS6KB2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	11733037	protein	protein
Q9UQM7	Q9UBS5	UNIPROT	UNIPROT	CAMK2A	GABBR1	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	20643921	protein	protein
O15530	Q9UBS0	UNIPROT	UNIPROT	PDPK1	RPS6KB2	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	9445476	protein	protein
Q15300	P40763	UNIPROT	UNIPROT	RET/PTC2	STAT3	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	12637586	protein	protein
Q9UM73	P40763	UNIPROT	UNIPROT	ALK	STAT3	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	14968112	protein	protein
O60674	Q92858	UNIPROT	UNIPROT	JAK2	ATOH1	up-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	29168692	protein	protein
Q14344	Q92888	UNIPROT	UNIPROT	GNA13	ARHGEF1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	9641915	protein	protein
CHEBI:9122	P28221	ChEBI	UNIPROT	sertindole	HTR1D	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	8935801	chemical	protein
Q9Y5H9	Q9Y5F8	UNIPROT	UNIPROT	PCDHA2	PCDHGB7	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	16697637	protein	protein
Q9UBC3	O95817	UNIPROT	UNIPROT	DNMT3B	BAG3	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	18413740	protein	protein
O15530	Q9UBS0	UNIPROT	UNIPROT	PDPK1	RPS6KB2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	11733037	protein	protein
P28482	P09874	UNIPROT	UNIPROT	MAPK1	PARP1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	16627622	protein	protein
P43320	P26998	UNIPROT	UNIPROT	CRYBB2	CRYBB3	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	16319073	protein	protein
P42345	Q9UBS0	UNIPROT	UNIPROT	MTOR	RPS6KB2	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	23486913	protein	protein
P42345	Q9UBS0	UNIPROT	UNIPROT	MTOR	RPS6KB2	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	17510057	protein	protein
Q13315	Q9UBU7	UNIPROT	UNIPROT	ATM	DBF4	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	22123827	protein	protein
P22694	Q92917	UNIPROT	UNIPROT	PRKACB	GPKOW	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	21880142	protein	protein
Q8IYA7	P35711	UNIPROT	UNIPROT	MKX	SOX5	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	33115953	protein	protein
P36897	P63000	UNIPROT	UNIPROT	TGFBR1	RAC1	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	19726546	protein	protein
Q8N0W4	P58400	UNIPROT	UNIPROT	NLGN4X	NRXN1	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	18923512	protein	protein
P15260	O60674	UNIPROT	UNIPROT	IFNGR1	JAK2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	23898330	protein	protein
O60721	CHEBI:29103	UNIPROT	ChEBI	SLC24A1	potassium(1+)	down-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	30173760	protein	smallmolecule
P00505	CHEBI:29985	UNIPROT	ChEBI	GOT2	L-glutamate(1-)	up-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	31422819	protein	smallmolecule
O60882	P16112	UNIPROT	UNIPROT	MMP20	ACAN	down-regulates quantity by destabilization	SIGNOR	Multiomics-BigGIM-DrugResponse	10922468	protein	protein
Q13315	Q9UBU7	UNIPROT	UNIPROT	ATM	DBF4	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	22123827	protein	protein
Q16620	P22001	UNIPROT	UNIPROT	NTRK2	KCNA3	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	19166614	protein	protein
Q9Y5I2	Q9Y5F8	UNIPROT	UNIPROT	PCDHA10	PCDHGB7	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	16697637	protein	protein
Q9UBK2	Q92523	UNIPROT	UNIPROT	PPARGC1A	CPT1B	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	15199055	protein	protein
P68400	P52655	UNIPROT	UNIPROT	CSNK2A1	GTF2A1	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	11278496	protein	protein
P11309	Q92934	UNIPROT	UNIPROT	PIM1	BAD	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	16403219	protein	protein
Q13315	Q9UBU7	UNIPROT	UNIPROT	ATM	DBF4	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	22123827	protein	protein
P08476	P27037	UNIPROT	UNIPROT	INHBA	ACVR2A	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	1646080	protein	protein
P35555	Q9UBX5	UNIPROT	UNIPROT	FBN1	FBLN5	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	19570982	protein	protein
CHEBI:132742	Q9UBY5	ChEBI	UNIPROT	lysophosphatidic acid	LPAR3	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	31160049	smallmolecule	protein
P00533	P18031	UNIPROT	UNIPROT	EGFR	PTPN1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	9355745	protein	protein
P28482	O94811	UNIPROT	UNIPROT	MAPK1	TPPP	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	17693641	protein	protein
Q13761	P24855	UNIPROT	UNIPROT	RUNX3	DNASE1	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	17956589	protein	protein
Q9Y5H9	Q9Y5G3	UNIPROT	UNIPROT	PCDHA2	PCDHGB1	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	16697637	protein	protein
CHEBI:16714	P35372	ChEBI	UNIPROT	codeine	OPRM1	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	9686407	chemical	protein
P26640	CHEBI:29183	UNIPROT	ChEBI	VARS1	tRNA(Val)	down-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	30755602	protein	smallmolecule
CHEBI:7458	P35372	ChEBI	UNIPROT	Nalorphine	OPRM1	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	9686407	chemical	protein
O43464	Q15121	UNIPROT	UNIPROT	HTRA2	PEA15	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	15328349	protein	protein
CID:10152654	P43235	PUBCHEM	UNIPROT	Odanacatib	CTSK	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
P27361	Q15672	UNIPROT	UNIPROT	MAPK3	TWIST1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	21502402	protein	protein
Q99081	Q6ISU1	UNIPROT	UNIPROT	TCF12	PTCRA	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	22577461	protein	protein
CHEBI:8871	P08908	ChEBI	UNIPROT	risperidone	HTR1A	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	8935801	chemical	protein
Q9UGL1	O00257	UNIPROT	UNIPROT	KDM5B	CBX4	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	19336002	protein	protein
O15520	P21802	UNIPROT	UNIPROT	FGF10	FGFR2	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	9582367	protein	protein
P60953	Q16539	UNIPROT	UNIPROT	CDC42	MAPK14	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	21902831	protein	protein
O60674	Q15910	UNIPROT	UNIPROT	JAK2	EZH2	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	24469040	protein	protein
P48145	P08754	UNIPROT	UNIPROT	NPBWR1	GNAI3	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	31160049	protein	protein
Q13485	P01106	UNIPROT	UNIPROT	SMAD4	MYC	down-regulates quantity by repression	SIGNOR	Multiomics-BigGIM-DrugResponse	11689553	protein	protein
P06493	P02545	UNIPROT	UNIPROT	CDK1	LMNA	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	18815303	protein	protein
Q9NP71	P25445	UNIPROT	UNIPROT	MLXIPL	FAS	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	15496471	protein	protein
Q15139	Q96A00	UNIPROT	UNIPROT	PRKD1	PPP1R14A	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	32471307	protein	protein
P39905	P41134	UNIPROT	UNIPROT	GDNF	ID1	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	15212950	protein	protein
P43026	P41134	UNIPROT	UNIPROT	GDF5	ID1	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	16716349	protein	protein
P06737	CHEBI:28087	UNIPROT	ChEBI	PYGL	glycogen	down-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	3346228	protein	smallmolecule
Q9UBC3	P28161	UNIPROT	UNIPROT	DNMT3B	GSTM2	down-regulates quantity by repression	SIGNOR	Multiomics-BigGIM-DrugResponse	21246532	protein	protein
O15530	Q96BR1	UNIPROT	UNIPROT	PDPK1	SGK3	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	16790420	protein	protein
Q8WUW1	Q6T4R5	UNIPROT	UNIPROT	BRK1	NHS	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	20332100	protein	protein
CID:94880	Q9UGI6	PUBCHEM	UNIPROT	Naphtho[1,2-d]thiazol-2-amine	KCNN3	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	18955585	chemical	protein
P03952	P00748	UNIPROT	UNIPROT	KLKB1	F12	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	28966616	protein	protein
P49286	P08754	UNIPROT	UNIPROT	MTNR1B	GNAI3	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	31160049	protein	protein
Q96CV9	Q9UHD2	UNIPROT	UNIPROT	OPTN	TBK1	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	20174559	protein	protein
Q9NPH9	Q9UHF4	UNIPROT	UNIPROT	IL26	IL20RA	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	17208301	protein	protein
P49589	CHEBI:456215	UNIPROT	ChEBI	CARS1	AMP	up-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	11347887	protein	smallmolecule
